Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month_Name,Week_of_Year,Quarter,christmas_week,is_christmas_week,Cleaned_Weekly_Sales
34,2012-08-03,973250.41,0,78.93,3.374,130.737871,9.285,2012,August,31,3,52,0,973250.41
34,2012-08-10,1004523.59,0,78.26,3.476,130.7561613,9.285,2012,August,32,3,52,0,1004523.59
34,2012-08-17,1013820.86,0,77.78,3.552,130.7909677,9.285,2012,August,33,3,52,0,1013820.86
34,2012-08-24,926250.21,0,72.44,3.61,130.8381613,9.285,2012,August,34,3,52,0,926250.21
34,2012-08-31,933487.71,0,75.89,3.646,130.8853548,9.285,2012,August,35,3,52,0,933487.71
34,2012-09-07,976415.56,1,78.26,3.709,130.9325484,9.285,2012,September,36,3,52,0,976415.56
34,2012-09-14,955211.7,0,64.28,3.706,130.9776667,9.285,2012,September,37,3,52,0,955211.7
34,2012-09-21,943047.78,0,66.08,3.721,131.0103333,9.285,2012,September,38,3,52,0,943047.78
34,2012-09-28,928629.31,0,67.06,3.666,131.043,9.285,2012,September,39,3,52,0,928629.31
34,2012-10-05,968896.68,0,65.41,3.62,131.0756667,8.839,2012,October,40,4,52,0,968896.68
34,2012-10-12,948613.39,0,59.94,3.603,131.1083333,8.839,2012,October,41,4,52,0,948613.39
34,2012-10-19,963516.28,0,58.47,3.61,131.1499677,8.839,2012,October,42,4,52,0,963516.28
34,2012-10-26,956987.81,0,57.95,3.514,131.1930968,8.839,2012,October,43,4,52,0,956987.81
35,2010-02-05,1230613.5,0,27.19,2.784,135.3524608,9.262,2010,February,5,1,51,0,1230613.5
35,2010-02-12,1168815.31,1,29.81,2.773,135.4113076,9.262,2010,February,6,1,51,0,1168815.31
35,2010-02-19,1270658.64,0,32.44,2.745,135.4657781,9.262,2010,February,7,1,51,0,1270658.64
35,2010-02-26,1020651.74,0,36.0,2.754,135.5195191,9.262,2010,February,8,1,51,0,1020651.74
35,2010-03-05,1162610.27,0,38.07,2.777,135.5732602,9.262,2010,March,9,1,51,0,1162610.27
35,2010-03-12,1150344.39,0,45.98,2.818,135.6270013,9.262,2010,March,10,1,51,0,1150344.39
35,2010-03-19,1117536.09,0,49.04,2.844,135.6682247,9.262,2010,March,11,1,51,0,1117536.09
35,2010-03-26,1078900.44,0,52.34,2.854,135.7073618,9.262,2010,March,12,1,51,0,1078900.44
35,2010-04-02,1189556.47,0,46.9,2.85,135.7464988,9.051,2010,April,13,2,51,0,1189556.47
35,2010-04-09,1198014.97,0,62.62,2.869,135.7856359,9.051,2010,April,14,2,51,0,1198014.97
35,2010-04-16,1084487.55,0,54.95,2.899,135.82725,9.051,2010,April,15,2,51,0,1084487.55
35,2010-04-23,1110827.48,0,53.91,2.902,135.8721667,9.051,2010,April,16,2,51,0,1110827.48
35,2010-04-30,1096930.65,0,53.55,2.921,135.9170833,9.051,2010,April,17,2,51,0,1096930.65
35,2010-05-07,1182099.88,0,69.02,2.966,135.962,9.051,2010,May,18,2,51,0,1182099.88
35,2010-05-14,1104277.57,0,53.82,2.982,136.010394,9.051,2010,May,19,2,51,0,1104277.57
35,2010-05-21,1078182.18,0,63.31,2.958,136.0796521,9.051,2010,May,20,2,51,0,1078182.18
35,2010-05-28,1223777.48,0,67.88,2.899,136.1489101,9.051,2010,May,21,2,51,0,1223777.48
35,2010-06-04,1282378.71,0,74.29,2.847,136.2181682,9.051,2010,June,22,2,51,0,1282378.71
35,2010-06-11,1160412.71,0,68.9,2.809,136.2874263,9.051,2010,June,23,2,51,0,1160412.71
35,2010-06-18,1198025.76,0,70.0,2.78,136.3243393,9.051,2010,June,24,2,51,0,1198025.76
35,2010-06-25,1230245.74,0,78.02,2.808,136.3483143,9.051,2010,June,25,2,51,0,1230245.74
35,2010-07-02,1245827.08,0,76.25,2.815,136.3722893,8.861,2010,July,26,3,51,0,1245827.08
35,2010-07-09,1268766.76,0,82.69,2.793,136.3962643,8.861,2010,July,27,3,51,0,1268766.76
35,2010-07-16,1124414.87,0,78.26,2.783,136.4179827,8.861,2010,July,28,3,51,0,1124414.87
35,2010-07-23,1121756.43,0,81.56,2.771,136.4366924,8.861,2010,July,29,3,51,0,1121756.43
35,2010-07-30,1139131.78,0,79.78,2.781,136.4554021,8.861,2010,July,30,3,51,0,1139131.78
35,2010-08-06,1180183.39,0,77.45,2.784,136.4741118,8.861,2010,August,31,3,51,0,1180183.39
35,2010-08-13,1090587.5,0,77.36,2.805,136.4928214,8.861,2010,August,32,3,51,0,1090587.5
35,2010-08-20,1033719.5,0,75.16,2.779,136.5249182,8.861,2010,August,33,3,51,0,1033719.5
35,2010-08-27,917693.06,0,70.31,2.755,136.557015,8.861,2010,August,34,3,51,0,917693.06
35,2010-09-03,948660.79,0,78.52,2.715,136.5891118,8.861,2010,September,35,3,51,0,948660.79
35,2010-09-10,961685.98,1,70.38,2.699,136.6212085,8.861,2010,September,36,3,51,0,961685.98
35,2010-09-17,831443.61,0,64.5,2.706,136.6338071,8.861,2010,September,37,3,51,0,831443.61
35,2010-09-24,758069.78,0,67.08,2.713,136.6317821,8.861,2010,September,38,3,51,0,758069.78
35,2010-10-01,771065.21,0,70.19,2.707,136.6297571,8.763,2010,October,39,4,51,0,771065.21
35,2010-10-08,874615.32,0,57.78,2.764,136.6277321,8.763,2010,October,40,4,51,0,874615.32
35,2010-10-15,798376.99,0,58.38,2.868,136.6401935,8.763,2010,October,41,4,51,0,798376.99
35,2010-10-22,827705.82,0,52.82,2.917,136.688871,8.763,2010,October,42,4,51,0,827705.82
35,2010-10-29,857797.33,0,61.02,2.921,136.7375484,8.763,2010,October,43,4,51,0,857797.33
35,2010-11-05,843755.12,0,45.91,2.917,136.7862258,8.763,2010,November,44,4,51,0,843755.12
35,2010-11-12,870914.69,0,45.9,2.931,136.8349032,8.763,2010,November,45,4,51,0,870914.69
35,2010-11-19,846850.35,0,50.81,3.0,136.7715714,8.763,2010,November,46,4,51,0,846850.35
35,2010-11-26,1781866.98,1,46.67,3.039,136.6895714,8.763,2010,November,47,4,51,0,1781866.98
35,2010-12-03,982598.88,0,41.81,3.046,136.6075714,8.763,2010,December,48,4,51,0,982598.88
35,2010-12-10,1108580.19,0,30.83,3.109,136.5255714,8.763,2010,December,49,4,51,0,1108580.19
35,2010-12-17,1314987.4,0,31.62,3.14,136.5292811,8.763,2010,December,50,4,51,1,1314987.4
35,2010-12-24,1779236.54,0,31.34,3.141,136.597273,8.763,2010,December,51,4,51,0,1779236.54
35,2010-12-31,576332.05,1,29.59,3.179,136.665265,8.763,2010,December,52,4,51,0,576332.05
35,2011-01-07,649289.75,0,34.42,3.193,136.7332569,8.549,2011,January,1,1,51,0,649289.75
35,2011-01-14,687670.78,0,25.7,3.205,136.803477,8.549,2011,January,2,1,51,0,687670.78
35,2011-01-21,659902.07,0,30.13,3.229,136.8870657,8.549,2011,January,3,1,51,0,659902.07
35,2011-01-28,633289.78,0,23.64,3.237,136.9706544,8.549,2011,January,4,1,51,0,633289.78
35,2011-02-04,747577.05,0,28.7,3.231,137.0542431,8.549,2011,February,5,1,51,0,747577.05
35,2011-02-11,859258.17,1,30.45,3.239,137.1378318,8.549,2011,February,6,1,51,0,859258.17
35,2011-02-18,865305.88,0,39.32,3.245,137.2511849,8.549,2011,February,7,1,51,0,865305.88
35,2011-02-25,841129.26,0,33.05,3.274,137.3764439,8.549,2011,February,8,1,51,0,841129.26
35,2011-03-04,850448.54,0,36.99,3.433,137.5017028,8.549,2011,March,9,1,51,0,850448.54
35,2011-03-11,830601.39,0,43.64,3.582,137.6269617,8.549,2011,March,10,1,51,0,830601.39
35,2011-03-18,800662.82,0,46.65,3.631,137.7398929,8.549,2011,March,11,1,51,0,800662.82
35,2011-03-25,762184.1,0,40.11,3.625,137.8478929,8.549,2011,March,12,1,51,0,762184.1
35,2011-04-01,762620.94,0,37.27,3.638,137.9558929,8.512,2011,April,13,2,51,0,762620.94
35,2011-04-08,813352.41,0,46.87,3.72,138.0638929,8.512,2011,April,14,2,51,0,813352.41
35,2011-04-15,795157.2,0,52.24,3.821,138.1646952,8.512,2011,April,15,2,51,0,795157.2
35,2011-04-22,841778.34,0,50.02,3.892,138.2475036,8.512,2011,April,16,2,51,0,841778.34
35,2011-04-29,811824.06,0,61.71,3.962,138.3303119,8.512,2011,April,17,2,51,0,811824.06
35,2011-05-06,835181.18,0,56.48,4.046,138.4131202,8.512,2011,May,18,2,51,0,835181.18
35,2011-05-13,826155.95,0,60.07,4.066,138.4959286,8.512,2011,May,19,2,51,0,826155.95
35,2011-05-20,776838.56,0,60.22,4.062,138.587106,8.512,2011,May,20,2,51,0,776838.56
35,2011-05-27,850708.6,0,66.43,3.985,138.6782834,8.512,2011,May,21,2,51,0,850708.6
35,2011-06-03,955466.84,0,74.17,3.922,138.7694608,8.512,2011,June,22,2,51,0,955466.84
35,2011-06-10,855130.21,0,73.26,3.881,138.8606382,8.512,2011,June,23,2,51,0,855130.21
35,2011-06-17,828594.86,0,67.03,3.842,139.0028333,8.512,2011,June,24,2,51,0,828594.86
35,2011-06-24,849397.57,0,72.02,3.804,139.1832917,8.512,2011,June,25,2,51,0,849397.57
35,2011-07-01,874453.88,0,73.76,3.748,139.36375,8.684,2011,July,26,3,51,0,874453.88
35,2011-07-08,827717.85,0,76.87,3.711,139.5442083,8.684,2011,July,27,3,51,0,827717.85
35,2011-07-15,813845.5,0,77.83,3.76,139.7006325,8.684,2011,July,28,3,51,0,813845.5
35,2011-07-22,820188.42,0,82.28,3.811,139.7969712,8.684,2011,July,29,3,51,0,820188.42
35,2011-07-29,770820.27,0,79.41,3.829,139.8933099,8.684,2011,July,30,3,51,0,770820.27
35,2011-08-05,826820.71,0,78.14,3.842,139.9896486,8.684,2011,August,31,3,51,0,826820.71
35,2011-08-12,819911.89,0,76.67,3.812,140.0859873,8.684,2011,August,32,3,51,0,819911.89
35,2011-08-19,820288.35,0,72.97,3.747,140.1289205,8.684,2011,August,33,3,51,0,820288.35
35,2011-08-26,897037.25,0,72.88,3.704,140.1629528,8.684,2011,August,34,3,51,0,897037.25
35,2011-09-02,813486.55,0,71.44,3.703,140.196985,8.684,2011,September,35,3,51,0,813486.55
35,2011-09-09,922440.64,1,70.93,3.738,140.2310173,8.684,2011,September,36,3,51,0,922440.64
35,2011-09-16,738792.11,0,69.65,3.742,140.2735,8.684,2011,September,37,3,51,0,738792.11
35,2011-09-23,705802.45,0,63.61,3.711,140.32725,8.684,2011,September,38,3,51,0,705802.45
35,2011-09-30,749676.95,0,70.92,3.645,140.381,8.684,2011,September,39,3,51,0,749676.95
35,2011-10-07,791637.53,0,56.91,3.583,140.43475,8.745,2011,October,40,4,51,0,791637.53
35,2011-10-14,772859.25,0,64.78,3.541,140.4784194,8.745,2011,October,41,4,51,0,772859.25
35,2011-10-21,811328.4,0,59.62,3.57,140.4616048,8.745,2011,October,42,4,51,0,811328.4
35,2011-10-28,808821.5,0,51.81,3.569,140.4447903,8.745,2011,October,43,4,51,0,808821.5
35,2011-11-04,653468.75,0,44.46,3.551,140.4279758,8.745,2011,November,44,4,51,0,653468.75
35,2011-11-11,880576.33,0,49.69,3.53,140.4111613,8.745,2011,November,45,4,51,0,880576.33
35,2011-11-18,820964.1,0,51.42,3.53,140.4127857,8.745,2011,November,46,4,51,0,820964.1
35,2011-11-25,1733822.4,1,47.88,3.492,140.4217857,8.745,2011,November,47,4,51,0,1733822.4
35,2011-12-02,903606.03,0,50.55,3.452,140.4307857,8.745,2011,December,48,4,51,0,903606.03
35,2011-12-09,948964.99,0,46.28,3.415,140.4397857,8.745,2011,December,49,4,51,0,948964.99
35,2011-12-16,1115255.65,0,40.68,3.413,140.4700795,8.745,2011,December,50,4,51,1,1115255.65
35,2011-12-23,1550214.02,0,41.59,3.389,140.528765,8.745,2011,December,51,4,51,0,1550214.02
35,2011-12-30,904650.55,1,37.85,3.389,140.5874505,8.745,2011,December,52,4,51,0,904650.55
35,2012-01-06,671708.09,0,35.8,3.422,140.6461359,8.744,2012,January,1,1,52,0,671708.09
35,2012-01-13,625135.11,0,41.3,3.513,140.7048214,8.744,2012,January,2,1,52,0,625135.11
35,2012-01-20,669850.04,0,30.35,3.533,140.8086118,8.744,2012,January,3,1,52,0,669850.04
35,2012-01-27,588722.99,0,36.96,3.567,140.9124021,8.744,2012,January,4,1,52,0,588722.99
35,2012-02-03,746901.03,0,42.52,3.617,141.0161924,8.744,2012,February,5,1,52,0,746901.03
35,2012-02-10,849779.14,1,37.86,3.64,141.1199827,8.744,2012,February,6,1,52,0,849779.14
35,2012-02-17,824568.39,0,37.24,3.695,141.2140357,8.744,2012,February,7,1,52,0,824568.39
35,2012-02-24,805028.74,0,41.74,3.739,141.3007857,8.744,2012,February,8,1,52,0,805028.74
35,2012-03-02,766571.1,0,40.07,3.816,141.3875357,8.744,2012,March,9,1,52,0,766571.1
35,2012-03-09,796351.35,0,44.32,3.848,141.4742857,8.744,2012,March,10,1,52,0,796351.35
35,2012-03-16,793045.82,0,49.6,3.862,141.55478,8.744,2012,March,11,1,52,0,793045.82
35,2012-03-23,760671.1,0,57.3,3.9,141.6269332,8.744,2012,March,12,1,52,0,760671.1
35,2012-03-30,744525.69,0,49.4,3.953,141.6990864,8.744,2012,March,13,1,52,0,744525.69
35,2012-04-06,860293.46,0,48.73,3.996,141.7712396,8.876,2012,April,14,2,52,0,860293.46
35,2012-04-13,788633.42,0,52.22,4.044,141.8433929,8.876,2012,April,15,2,52,0,788633.42
35,2012-04-20,794660.24,0,62.62,4.027,141.9015262,8.876,2012,April,16,2,52,0,794660.24
35,2012-04-27,721212.45,0,52.33,4.004,141.9596595,8.876,2012,April,17,2,52,0,721212.45
35,2012-05-04,772036.6,0,53.68,3.951,142.0177929,8.876,2012,May,18,2,52,0,772036.6
35,2012-05-11,802383.63,0,58.97,3.889,142.0759262,8.876,2012,May,19,2,52,0,802383.63
35,2012-05-18,819196.68,0,65.15,3.848,142.0970115,8.876,2012,May,20,2,52,0,819196.68
35,2012-05-25,822167.17,0,64.77,3.798,142.1032776,8.876,2012,May,21,2,52,0,822167.17
35,2012-06-01,932195.52,0,73.4,3.742,142.1095438,8.876,2012,June,22,2,52,0,932195.52
35,2012-06-08,873415.01,0,64.05,3.689,142.1158099,8.876,2012,June,23,2,52,0,873415.01
35,2012-06-15,848289.41,0,69.52,3.62,142.1292548,8.876,2012,June,24,2,52,0,848289.41
35,2012-06-22,911696.0,0,73.23,3.564,142.1606464,8.876,2012,June,25,2,52,0,911696.0
35,2012-06-29,892133.41,0,73.94,3.506,142.1920381,8.876,2012,June,26,2,52,0,892133.41
35,2012-07-06,985479.64,0,82.08,3.475,142.2234298,8.839,2012,July,27,3,52,0,985479.64
35,2012-07-13,825763.48,0,78.95,3.523,142.2548214,8.839,2012,July,28,3,52,0,825763.48
35,2012-07-20,841224.74,0,78.64,3.567,142.2337569,8.839,2012,July,29,3,52,0,841224.74
35,2012-07-27,808030.15,0,76.01,3.647,142.2126924,8.839,2012,July,30,3,52,0,808030.15
35,2012-08-03,866216.36,0,75.22,3.654,142.1916279,8.839,2012,August,31,3,52,0,866216.36
35,2012-08-10,888368.8,0,78.44,3.722,142.1705634,8.839,2012,August,32,3,52,0,888368.8
35,2012-08-17,887979.47,0,76.51,3.807,142.2157385,8.839,2012,August,33,3,52,0,887979.47
35,2012-08-24,895274.72,0,72.93,3.834,142.3105933,8.839,2012,August,34,3,52,0,895274.72
35,2012-08-31,931278.97,0,75.0,3.867,142.4054482,8.839,2012,August,35,3,52,0,931278.97
35,2012-09-07,984833.35,1,76.0,3.911,142.500303,8.839,2012,September,36,3,52,0,984833.35
35,2012-09-14,821568.64,0,68.72,3.948,142.5938833,8.839,2012,September,37,3,52,0,821568.64
35,2012-09-21,772302.94,0,66.1,4.038,142.6798167,8.839,2012,September,38,3,52,0,772302.94
35,2012-09-28,814099.86,0,64.92,3.997,142.76575,8.839,2012,September,39,3,52,0,814099.86
35,2012-10-05,866064.4,0,64.5,3.985,142.8516833,8.665,2012,October,40,4,52,0,866064.4
35,2012-10-12,873643.14,0,55.4,4.0,142.9376167,8.665,2012,October,41,4,52,0,873643.14
35,2012-10-19,829284.67,0,56.53,3.969,142.8633629,8.665,2012,October,42,4,52,0,829284.67
35,2012-10-26,865137.6,0,58.99,3.882,142.7624113,8.665,2012,October,43,4,52,0,865137.6
36,2010-02-05,467546.74,0,45.97,2.545,209.8529663,8.554,2010,February,5,1,51,0,467546.74
36,2010-02-12,469563.7,1,46.11,2.539,209.9970208,8.554,2010,February,6,1,51,0,469563.7
36,2010-02-19,470281.03,0,45.66,2.472,210.0451024,8.554,2010,February,7,1,51,0,470281.03
36,2010-02-26,447519.44,0,50.87,2.52,210.0771885,8.554,2010,February,8,1,51,0,447519.44
36,2010-03-05,480203.43,0,51.33,2.574,210.1092746,8.554,2010,March,9,1,51,0,480203.43
36,2010-03-12,441434.2,0,61.96,2.619,210.1413607,8.554,2010,March,10,1,51,0,441434.2
36,2010-03-19,428851.99,0,59.56,2.701,209.9803208,8.554,2010,March,11,1,51,0,428851.99
36,2010-03-26,404438.51,0,55.76,2.711,209.7870932,8.554,2010,March,12,1,51,0,404438.51
36,2010-04-02,435972.82,0,63.43,2.708,209.5938656,8.464,2010,April,13,2,51,0,435972.82
36,2010-04-09,453016.91,0,68.54,2.743,209.400638,8.464,2010,April,14,2,51,0,453016.91
36,2010-04-16,483699.56,0,66.74,2.769,209.2691428,8.464,2010,April,15,2,51,0,483699.56
36,2010-04-23,434116.8,0,68.03,2.762,209.2199574,8.464,2010,April,16,2,51,0,434116.8
36,2010-04-30,457899.64,0,70.9,2.725,209.170772,8.464,2010,April,17,2,51,0,457899.64
36,2010-05-07,489372.02,0,75.56,2.786,209.1215867,8.464,2010,May,18,2,51,0,489372.02
36,2010-05-14,476733.74,0,77.53,2.805,209.118536,8.464,2010,May,19,2,51,0,476733.74
36,2010-05-21,474917.98,0,77.34,2.767,209.3922937,8.464,2010,May,20,2,51,0,474917.98
36,2010-05-28,447050.42,0,80.87,2.716,209.6660514,8.464,2010,May,21,2,51,0,447050.42
36,2010-06-04,471088.88,0,79.93,2.664,209.9398091,8.464,2010,June,22,2,51,0,471088.88
36,2010-06-11,467711.18,0,82.3,2.615,210.2135668,8.464,2010,June,23,2,51,0,467711.18
36,2010-06-18,485694.72,0,84.37,2.572,210.2108417,8.464,2010,June,24,2,51,0,485694.72
36,2010-06-25,434879.87,0,84.14,2.601,210.0975233,8.464,2010,June,25,2,51,0,434879.87
36,2010-07-02,434252.15,0,81.85,2.606,209.984205,8.36,2010,July,26,3,51,0,434252.15
36,2010-07-09,471713.59,0,81.74,2.596,209.8708867,8.36,2010,July,27,3,51,0,471713.59
36,2010-07-16,466962.04,0,84.43,2.561,209.8630532,8.36,2010,July,28,3,51,0,466962.04
36,2010-07-23,452021.2,0,82.6,2.542,209.9958663,8.36,2010,July,29,3,51,0,452021.2
36,2010-07-30,432451.91,0,81.88,2.602,210.1286794,8.36,2010,July,30,3,51,0,432451.91
36,2010-08-06,467442.94,0,85.49,2.573,210.2614925,8.36,2010,August,31,3,51,0,467442.94
36,2010-08-13,470436.8,0,86.06,2.644,210.3943056,8.36,2010,August,32,3,51,0,470436.8
36,2010-08-20,437949.9,0,85.54,2.604,210.3617581,8.36,2010,August,33,3,51,0,437949.9
36,2010-08-27,412050.73,0,84.62,2.562,210.3292106,8.36,2010,August,34,3,51,0,412050.73
36,2010-09-03,431294.45,0,82.29,2.533,210.2966631,8.36,2010,September,35,3,51,0,431294.45
36,2010-09-10,434471.38,1,80.58,2.513,210.2641156,8.36,2010,September,36,3,51,0,434471.38
36,2010-09-17,454694.21,0,82.1,2.55,210.2924504,8.36,2010,September,37,3,51,0,454694.21
36,2010-09-24,419348.59,0,79.17,2.578,210.3664469,8.36,2010,September,38,3,51,0,419348.59
36,2010-10-01,422169.47,0,74.66,2.567,210.4404433,8.476,2010,October,39,4,51,0,422169.47
36,2010-10-08,444351.61,0,66.34,2.595,210.5144398,8.476,2010,October,40,4,51,0,444351.61
36,2010-10-15,453308.15,0,71.57,2.705,210.5805944,8.476,2010,October,41,4,51,0,453308.15
36,2010-10-22,424956.3,0,72.24,2.698,210.6271444,8.476,2010,October,42,4,51,0,424956.3
36,2010-10-29,392654.26,0,76.22,2.68,210.6736944,8.476,2010,October,43,4,51,0,392654.26
36,2010-11-05,405860.37,0,62.72,2.655,210.7202444,8.476,2010,November,44,4,51,0,405860.37
36,2010-11-12,425804.8,0,61.97,2.705,210.7667944,8.476,2010,November,45,4,51,0,425804.8
36,2010-11-19,411615.71,0,56.73,2.741,210.65429,8.476,2010,November,46,4,51,0,411615.71
36,2010-11-26,408891.49,1,67.73,2.725,210.5152765,8.476,2010,November,47,4,51,0,408891.49
36,2010-12-03,360266.09,0,54.44,2.694,210.376263,8.476,2010,December,48,4,51,0,360266.09
36,2010-12-10,404545.03,0,51.83,2.813,210.2372494,8.476,2010,December,49,4,51,0,404545.03
36,2010-12-17,410214.7,0,56.73,2.852,210.1787224,8.476,2010,December,50,4,51,1,410214.7
36,2010-12-24,422093.59,0,59.1,2.863,210.1805602,8.476,2010,December,51,4,51,0,422093.59
36,2010-12-31,359310.65,1,52.88,2.949,210.182398,8.476,2010,December,52,4,51,0,359310.65
36,2011-01-07,384659.85,0,54.11,2.942,210.1842358,8.395,2011,January,1,1,51,0,384659.85
36,2011-01-14,410497.73,0,42.87,2.971,210.2379731,8.395,2011,January,2,1,51,0,410497.73
36,2011-01-21,399191.05,0,51.18,2.98,210.6031072,8.395,2011,January,3,1,51,0,399191.05
36,2011-01-28,372174.12,0,48.74,2.995,210.9682412,8.395,2011,January,4,1,51,0,372174.12
36,2011-02-04,417521.7,0,46.68,2.98,211.3333753,8.395,2011,February,5,1,51,0,417521.7
36,2011-02-11,401501.2,1,41.16,3.009,211.6985093,8.395,2011,February,6,1,51,0,401501.2
36,2011-02-18,427175.03,0,57.48,3.017,212.0063522,8.395,2011,February,7,1,51,0,427175.03
36,2011-02-25,380279.44,0,67.73,3.053,212.2912786,8.395,2011,February,8,1,51,0,380279.44
36,2011-03-04,402579.84,0,64.55,3.282,212.576205,8.395,2011,March,9,1,51,0,402579.84
36,2011-03-11,407506.78,0,59.15,3.448,212.8611313,8.395,2011,March,10,1,51,0,407506.78
36,2011-03-18,431412.22,0,64.9,3.487,213.1096787,8.395,2011,March,11,1,51,0,431412.22
36,2011-03-25,390732.02,0,71.07,3.488,213.3436744,8.395,2011,March,12,1,51,0,390732.02
36,2011-04-01,385672.11,0,67.31,3.529,213.5776701,8.3,2011,April,13,2,51,0,385672.11
36,2011-04-08,428727.61,0,69.39,3.645,213.8116658,8.3,2011,April,14,2,51,0,428727.61
36,2011-04-15,414986.54,0,73.25,3.763,214.026217,8.3,2011,April,15,2,51,0,414986.54
36,2011-04-22,374574.72,0,74.57,3.805,214.1921572,8.3,2011,April,16,2,51,0,374574.72
36,2011-04-29,340708.78,0,76.1,3.837,214.3580974,8.3,2011,April,17,2,51,0,340708.78
36,2011-05-06,393401.4,0,69.56,3.917,214.5240376,8.3,2011,May,18,2,51,0,393401.4
36,2011-05-13,395316.65,0,76.73,3.92,214.6899778,8.3,2011,May,19,2,51,0,395316.65
36,2011-05-20,376183.44,0,73.02,3.925,214.465412,8.3,2011,May,20,2,51,0,376183.44
36,2011-05-27,348655.2,0,81.28,3.786,214.2408462,8.3,2011,May,21,2,51,0,348655.2
36,2011-06-03,373703.95,0,82.96,3.69,214.0162805,8.3,2011,June,22,2,51,0,373703.95
36,2011-06-10,374182.04,0,82.41,3.633,213.7917147,8.3,2011,June,23,2,51,0,374182.04
36,2011-06-17,394645.25,0,84.43,3.599,213.7481256,8.3,2011,June,24,2,51,0,394645.25
36,2011-06-24,360009.94,0,83.95,3.569,213.8402689,8.3,2011,June,25,2,51,0,360009.94
36,2011-07-01,354270.77,0,85.33,3.502,213.9324122,8.177,2011,July,26,3,51,0,354270.77
36,2011-07-08,377464.62,0,84.71,3.44,214.0245556,8.177,2011,July,27,3,51,0,377464.62
36,2011-07-15,385631.48,0,85.63,3.55,214.1083654,8.177,2011,July,28,3,51,0,385631.48
36,2011-07-22,361311.41,0,83.31,3.637,214.1713416,8.177,2011,July,29,3,51,0,361311.41
36,2011-07-29,354361.08,0,84.99,3.66,214.2343177,8.177,2011,July,30,3,51,0,354361.08
36,2011-08-05,381017.75,0,86.71,3.652,214.2972939,8.177,2011,August,31,3,51,0,381017.75
36,2011-08-12,380188.69,0,87.64,3.608,214.3602701,8.177,2011,August,32,3,51,0,380188.69
36,2011-08-19,373267.58,0,87.24,3.534,214.4239935,8.177,2011,August,33,3,51,0,373267.58
36,2011-08-26,344964.2,0,86.02,3.501,214.4878416,8.177,2011,August,34,3,51,0,344964.2
36,2011-09-02,350276.29,0,87.5,3.481,214.5516896,8.177,2011,September,35,3,51,0,350276.29
36,2011-09-09,352960.64,1,77.94,3.499,214.6155376,8.177,2011,September,36,3,51,0,352960.64
36,2011-09-16,343108.12,0,82.06,3.473,214.7934111,8.177,2011,September,37,3,51,0,343108.12
36,2011-09-23,322405.13,0,78.35,3.441,215.1233185,8.177,2011,September,38,3,51,0,322405.13
36,2011-09-30,314910.37,0,81.52,3.328,215.4532259,8.177,2011,September,39,3,51,0,314910.37
36,2011-10-07,346137.87,0,71.2,3.262,215.7831333,7.716,2011,October,40,4,51,0,346137.87
36,2011-10-14,342076.99,0,74.16,3.234,216.0885258,7.716,2011,October,41,4,51,0,342076.99
36,2011-10-21,328633.34,0,67.89,3.308,216.2468287,7.716,2011,October,42,4,51,0,328633.34
36,2011-10-28,306193.81,0,71.31,3.306,216.4051315,7.716,2011,October,43,4,51,0,306193.81
36,2011-11-04,313387.11,0,58.97,3.287,216.5634344,7.716,2011,November,44,4,51,0,313387.11
36,2011-11-11,328498.92,0,63.5,3.254,216.7217373,7.716,2011,November,45,4,51,0,328498.92
36,2011-11-18,332901.94,0,66.28,3.26,216.9395861,7.716,2011,November,46,4,51,0,332901.94
36,2011-11-25,332811.55,1,66.41,3.181,217.1812533,7.716,2011,November,47,4,51,0,332811.55
36,2011-12-02,293350.51,0,53.57,3.164,217.4229206,7.716,2011,December,48,4,51,0,293350.51
36,2011-12-09,312298.37,0,50.64,3.147,217.6645878,7.716,2011,December,49,4,51,0,312298.37
36,2011-12-16,341503.92,0,58.31,3.133,217.8781339,7.716,2011,December,50,4,51,1,341503.92
36,2011-12-23,325262.46,0,55.41,3.098,218.0541851,7.716,2011,December,51,4,51,0,325262.46
36,2011-12-30,287425.22,1,48.26,3.132,218.2302364,7.716,2011,December,52,4,51,0,287425.22
36,2012-01-06,329467.82,0,57.18,3.129,218.4062876,7.244,2012,January,1,1,52,0,329467.82
36,2012-01-13,325976.34,0,56.28,3.254,218.5823389,7.244,2012,January,2,1,52,0,325976.34
36,2012-01-20,330927.21,0,58.9,3.275,218.6755292,7.244,2012,January,3,1,52,0,330927.21
36,2012-01-27,301444.94,0,62.73,3.313,218.7687195,7.244,2012,January,4,1,52,0,301444.94
36,2012-02-03,310982.87,0,61.33,3.421,218.8619099,7.244,2012,February,5,1,52,0,310982.87
36,2012-02-10,335741.9,1,54.49,3.462,218.9551002,7.244,2012,February,6,1,52,0,335741.9
36,2012-02-17,326316.73,0,54.38,3.503,219.1148297,7.244,2012,February,7,1,52,0,326316.73
36,2012-02-24,313270.45,0,62.21,3.55,219.3244636,7.244,2012,February,8,1,52,0,313270.45
36,2012-03-02,315396.72,0,64.54,3.619,219.5340975,7.244,2012,March,9,1,52,0,315396.72
36,2012-03-09,318674.93,0,63.19,3.647,219.7437314,7.244,2012,March,10,1,52,0,318674.93
